Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows 8.1 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows 8.1 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows 8.1 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows 8.1 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows 8.1 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows 8.1 Professional
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows 8.1 Enterprise x64
Wonderware Omron - OMRONFINS DAServer 2014,Windows 8.1 Enterprise
Wonderware FactorySuite Gateway 3.0 SP2,Windows 8.1 Enterprise
Wonderware InTouch Machine Edition DA Server 2014,Windows 8.1 Enterprise
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows 8.1 Enterprise
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows 8.1 Enterprise
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows 8.1 Enterprise
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows 8.1 Enterprise x64
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows 8.1 Enterprise x64
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows 8.1 Enterprise x64
Wonderware InTouch Machine Edition DA Server 2014,Windows 8.1 Enterprise x64
Wonderware FactorySuite Gateway 3.0 SP2,Windows 8.1 Enterprise x64
Wonderware Omron - OMRONFINS DAServer 2014,Windows 8.1 Enterprise x64
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows 8.1 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 8.1 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows 8.1 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows 8.1 Professional
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows 8.1 Professional
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows 8.1 Professional
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows 8.1 Professional
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows 8.1 Professional
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows 8.1 Professional
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 8.1 Professional
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows 8.1 Professional
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows 8.1 Professional x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 8.1 Professional x64
Wonderware Omron - OMRONFINS DAServer 2014,Windows 8.1 Professional x64
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows 8.1 Professional x64
Wonderware Omron - OMRONFINS DAServer 2014,Windows 8.1 Professional
Wonderware FactorySuite Gateway 3.0 SP2,Windows 8.1 Professional
Wonderware InTouch Machine Edition DA Server 2014,Windows 8.1 Professional
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows 8.1 Professional
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows 8.1 Professional
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows 8.1 Professional
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows 8.1 Professional x64
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows 8.1 Professional x64
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows 8.1 Professional x64
Wonderware InTouch Machine Edition DA Server 2014,Windows 8.1 Professional x64
Wonderware FactorySuite Gateway 3.0 SP2,Windows 8.1 Professional x64
Wonderware FactorySuite Gateway 3.0,Windows XP Professional SP3
Wonderware FactorySuite Gateway 3.0 SP1,Windows Vista Ultimate SP2
Wonderware FactorySuite Gateway 3.0 SP1,Windows Vista Ultimate SP2 x64
Wonderware FactorySuite Gateway 3.0,Windows Vista Ultimate SP2 x64
Wonderware FactorySuite Gateway 3.0 SP1,Windows XP Professional SP3
Wonderware FactorySuite Gateway 3.0 SP1,Windows Vista Enterprise SP2 x64
Wonderware FactorySuite Gateway 3.0,Windows Vista Enterprise SP2 x64
Wonderware FactorySuite Gateway 3.0,Windows Vista Ultimate SP2
Wonderware FactorySuite Gateway 3.0 SP1,Windows Vista Enterprise SP2
Wonderware FactorySuite Gateway 3.0,Windows Vista Enterprise SP2
Wonderware FactorySuite Gateway 3.0 SP1,Windows Vista Business SP2 x64
Wonderware FactorySuite Gateway 3.0 SP1,Windows Vista Business SP2
Wonderware FactorySuite Gateway 3.0,Windows Vista Business SP2 x64
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows 8.1 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows 8.1 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows 8.1 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 8.1 Enterprise
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows 8.1 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows 8.1 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows 8.1 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows 8.1 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows 8.1 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows 8 Professional x64
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows 8 Professional x64
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows 8 Professional x64
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows 8 Professional
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows 8 Professional x64
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows 8 Professional x64
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows 8 Professional x64
Wonderware FactorySuite Gateway 3.0 SP1,Windows 8 Professional x64
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows 8 Professional x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 8 Professional x64
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows 8 Professional x64
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows 8 Professional
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows 8 Professional
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows 8 Professional
Wonderware FactorySuite Gateway 3.0 SP1,Windows 8 Professional
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 8 Professional
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows 8 Professional
Wonderware Omron - OMRONFINS DAServer 2014,Windows 8 Professional
Wonderware FactorySuite Gateway 3.0 SP2,Windows 8 Professional
Wonderware InTouch Machine Edition DA Server 2014,Windows 8 Professional
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows 8 Professional
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows 8 Professional
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows 8 Professional
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows 8 Professional x64
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows 8 Professional x64
Wonderware InTouch Machine Edition DA Server 2014,Windows 8 Professional x64
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows 8 Professional x64
Wonderware FactorySuite Gateway 3.0 SP2,Windows 8 Professional x64
Wonderware Omron - OMRONFINS DAServer 2014,Windows 8 Professional x64
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows 8 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows 8 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows 8 Professional
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows 8 Professional
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows 8 Professional
Wonderware FactorySuite Gateway 3.0 SP1,Windows 8 Enterprise x64
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows 8 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 8 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows 8 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows 8 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows 8 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows 8 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows 8 Enterprise x64
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows 8 Enterprise x64
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows 8 Enterprise x64
Wonderware InTouch Machine Edition DA Server 2014,Windows 8 Enterprise x64
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows 8 Enterprise x64
Wonderware FactorySuite Gateway 3.0 SP2,Windows 8 Enterprise x64
Wonderware Omron - OMRONFINS DAServer 2014,Windows 8 Enterprise x64
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows 8 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows 8 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows 8 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows 8 Enterprise
Wonderware Omron - OMRONFINS DAServer 2014,Windows 8 Enterprise
Wonderware FactorySuite Gateway 3.0 SP2,Windows 8 Enterprise
Wonderware InTouch Machine Edition DA Server 2014,Windows 8 Enterprise
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows 8 Enterprise
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows 8 Enterprise
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows 8 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows 8 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows 8 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows 8 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows 7 Embedded Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 8 Enterprise
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows 8 Enterprise
Wonderware FactorySuite Gateway 3.0 SP1,Windows 8 Enterprise
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows Server 2012 R2 Data Center x64
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows Server 2012 R2 Data Center x64
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows Server 2012 R2 Data Center x64
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows Server 2012 R2 Data Center x64
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows Server 2012 R2 Data Center x64
Wonderware InTouch Machine Edition DA Server 2014,Windows Server 2012 R2 Data Center x64
Wonderware FactorySuite Gateway 3.0 SP2,Windows Server 2012 R2 Data Center x64
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows Server 2012 R2 Data Center x64
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows Server 2012 R2 Data Center x64
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows Server 2012 R2 Data Center x64
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows Server 2012 R2 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows Server 2012 R2 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows Server 2012 R2 Standard x64
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows Server 2012 R2 Standard x64
Wonderware InTouch Machine Edition DA Server 2014,Windows Server 2012 R2 Standard x64
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows Server 2012 R2 Standard x64
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows Server 2012 R2 Standard x64
Wonderware Omron - OMRONFINS DAServer 2014,Windows Server 2012 R2 Standard x64
Wonderware FactorySuite Gateway 3.0 SP2,Windows Server 2012 R2 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows Server 2012 Data Center x64
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows Server 2012 R2 Data Center x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows Server 2012 R2 Data Center x64
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows Server 2012 R2 Data Center x64
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows Server 2012 R2 Data Center x64
Wonderware FactorySuite Gateway 3.0 SP2,Windows Server 2012 Data Center x64
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows Server 2012 Data Center x64
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows Server 2012 Data Center x64
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows Server 2012 Data Center x64
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows Server 2012 Data Center x64
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows Server 2012 Data Center x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows Server 2012 Data Center x64
Wonderware FactorySuite Gateway 3.0 SP1,Windows Server 2012 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows Server 2012 Standard x64
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows Server 2012 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows Server 2012 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows Server 2012 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows Server 2012 R2 Standard x64
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows Server 2012 R2 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows Server 2012 R2 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows Server 2012 R2 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows Server 2012 R2 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows Server 2012 R2 Standard x64
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows Server 2012 Standard x64
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows Server 2012 Standard x64
Wonderware InTouch Machine Edition DA Server 2014,Windows Server 2012 Standard x64
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows Server 2012 Standard x64
Wonderware FactorySuite Gateway 3.0 SP2,Windows Server 2012 Standard x64
Wonderware Omron - OMRONFINS DAServer 2014,Windows Server 2012 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows Server 2012 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows Server 2012 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows Server 2012 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows Server 2012 Standard x64
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows 7 Embedded Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows 7 Embedded Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows 7 Embedded Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows 7 Embedded Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows 7 Embedded Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows 7 Embedded Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 7 Embedded Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows 7 Enterprise SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows 7 Ultimate SP1
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows 7 Enterprise SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows 7 Enterprise SP1 x64
Wonderware InTouch Machine Edition DA Server 2014,Windows 7 Enterprise SP1 x64
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows 7 Enterprise SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 7 Enterprise SP1 x64
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows 7 Enterprise SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows 7 Enterprise SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows 7 Enterprise SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows 7 Ultimate SP1
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows 7 Ultimate SP1
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows 7 Ultimate SP1
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows 7 Ultimate SP1
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows 7 Ultimate SP1
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows 7 Enterprise SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows 7 Enterprise SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows 7 Ultimate SP1
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows 7 Ultimate SP1
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 7 Ultimate SP1
Wonderware FactorySuite Gateway 3.0 SP1,Windows 7 Ultimate SP1
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows 7 Ultimate SP1
Wonderware InTouch Machine Edition DA Server 2014,Windows 7 Ultimate SP1
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows 7 Ultimate SP1
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows 7 Ultimate SP1
Wonderware FactorySuite Gateway 3.0 SP2,Windows 7 Ultimate SP1
Wonderware Omron - OMRONFINS DAServer 2014,Windows 7 Ultimate SP1
Wonderware FactorySuite Gateway 3.0,Windows 7 Ultimate SP1
Wonderware FactorySuite Gateway 3.0,Windows 7 Ultimate SP1 x64
Wonderware Omron - OMRONFINS DAServer 2014,Windows 7 Ultimate SP1 x64
Wonderware FactorySuite Gateway 3.0 SP1,Windows 7 Ultimate SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 7 Ultimate SP1 x64
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows 7 Ultimate SP1 x64
Wonderware FactorySuite Gateway 3.0 SP2,Windows 7 Ultimate SP1 x64
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows 7 Ultimate SP1 x64
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows 7 Ultimate SP1 x64
Wonderware InTouch Machine Edition DA Server 2014,Windows 7 Ultimate SP1 x64
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows 7 Ultimate SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows 7 Ultimate SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows Server 2008 R2 Standard SP1 x64
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows Server 2008 R2 Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows Server 2008 R2 Standard SP1 x64
Wonderware FactorySuite Gateway 3.0 SP1,Windows Server 2008 R2 Standard SP1 x64
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows Server 2008 R2 Standard SP1 x64
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows Server 2008 R2 Standard SP1 x64
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows Server 2008 R2 Standard SP1 x64
Wonderware FactorySuite Gateway 3.0 SP2,Windows Server 2008 R2 Standard SP1 x64
Wonderware InTouch Machine Edition DA Server 2014,Windows Server 2008 R2 Standard SP1 x64
Wonderware Omron - OMRONFINS DAServer 2014,Windows Server 2008 R2 Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows Server 2008 R2 Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows Server 2008 R2 Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows Server 2008 R2 Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows Server 2008 R2 Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows Server 2008 R2 Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows Server 2008 R2 Standard SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows 7 Ultimate SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows 7 Ultimate SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows 7 Ultimate SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows 7 Ultimate SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows 7 Ultimate SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows 7 Ultimate SP1 x64
Wonderware FactorySuite Gateway 3.0,Windows Server 2008 R2 Standard SP1 x64
Wonderware FactorySuite Gateway 3.0,Windows Server 2008 R2 Enterprise SP1 x64
Wonderware Omron - OMRONFINS DAServer 2014,Windows Server 2008 R2 Enterprise SP1 x64
Wonderware FactorySuite Gateway 3.0 SP2,Windows Server 2008 R2 Enterprise SP1 x64
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows Server 2008 R2 Enterprise SP1 x64
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows Server 2008 R2 Enterprise SP1 x64
Wonderware FactorySuite Gateway 3.0 SP1,Windows Server 2008 R2 Enterprise SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows Server 2008 R2 Enterprise SP1 x64
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows Server 2008 R2 Enterprise SP1 x64
Wonderware InTouch Machine Edition DA Server 2014,Windows Server 2008 R2 Enterprise SP1 x64
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows Server 2008 R2 Enterprise SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows Server 2008 R2 Enterprise SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows 7 Enterprise SP1
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows 7 Enterprise SP1
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows 7 Enterprise SP1
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 7 Enterprise SP1
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows 7 Enterprise SP1
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows 7 Enterprise SP1
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows 7 Enterprise SP1
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows 7 Enterprise SP1
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows 7 Professional SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-3.0 Series SMC,Windows 7 Enterprise SP1
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows 7 Professional SP1 x64
Wonderware FactorySuite Gateway 3.0 SP1,Windows 7 Professional SP1 x64
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows 7 Professional SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 7 Professional SP1 x64
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows 7 Professional SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.2 Series SMC,Windows 7 Professional SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows 7 Professional SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.0 Series SMC,Windows 7 Professional SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows 7 Professional SP1 x64
Wonderware Operations Integration Core (OI Server Core) G-1.2 Series SMC,Windows 7 Professional SP1 x64
Wonderware FactorySuite Gateway 3.0 SP1,Windows 7 Enterprise SP1
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows 7 Enterprise SP1
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows 7 Enterprise SP1
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows 7 Enterprise SP1
Wonderware FactorySuite Gateway 3.0 SP2,Windows 7 Enterprise SP1
Wonderware InTouch Machine Edition DA Server 2014,Windows 7 Enterprise SP1
Wonderware Omron - OMRONFINS DAServer 2014,Windows 7 Enterprise SP1
Wonderware FactorySuite Gateway 3.0,Windows 7 Enterprise SP1
Wonderware FactorySuite Gateway 3.0,Windows 7 Enterprise SP1 x64
Wonderware Omron - OMRONFINS DAServer 2014,Windows 7 Enterprise SP1 x64
Wonderware FactorySuite Gateway 3.0 SP2,Windows 7 Enterprise SP1 x64
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows 7 Enterprise SP1 x64
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows 7 Enterprise SP1 x64
Wonderware FactorySuite Gateway 3.0 SP1,Windows 7 Enterprise SP1 x64
Wonderware Allen-Bradley - ABCIP DAServer 5.0,Windows 7 Professional SP1
Wonderware Operations Integration Core (OI Server Core) G-1.0 Series SMC,Windows 7 Professional SP1
Wonderware Operations Integration Core (OI Server Core) G-1.1 Series SMC,Windows 7 Professional SP1
Wonderware FactorySuite Gateway 3.0 SP1,Windows 7 Professional SP1
Wonderware General Electric GE - GESRTP DAServer 2.0 SP1,Windows 7 Professional SP1
Wonderware InTouch Machine Edition DA Server 2014,Windows 7 Professional SP1
Wonderware Siemens - SIDirect DIObjects 3.0 SP1,Windows 7 Professional SP1
Wonderware Siemens - SIDirect DAServer 3.0 SP1,Windows 7 Professional SP1
Wonderware FactorySuite Gateway 3.0 SP2,Windows 7 Professional SP1
Wonderware Omron - OMRONFINS DAServer 2014,Windows 7 Professional SP1
Wonderware Operations Integration Core (OI Server Core) G-2.0.5 Series SMC,Windows 7 Professional SP1
Wonderware Operations Integration Core (OI Server Core) G-2.1 Series SMC,Windows 7 Professional SP1
